title,location,description,tags,photoURL
오아시스 한남점,서울 용산구,다양한 브런치 메뉴를 맛볼 수 있는 곳,#사진맛집#에그베네딕트맛집#오아시스#오아시스2호점#오아시스한남점#음식#인스타맛집#한남동브런치,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a4902007-fad9-4813-8eff-88440bc3ccee
남평화상가,서울 중구,서울 중구 장충단로에 위치한 가방 및 의류 전문 도매상가,#가방전문시장#남평화상가#남평화시장#도매시장#동대문남평화#쇼핑#패션남평화,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ebe73be6-7914-4e68-979a-56c8454e7348
서울성북 미디어문화마루,서울 성북구,미디어 거점 공간으로 설립한 복합문화시설,#길음동문화복합미디어센터#문화시설#미디어체험#서울마을미디어지원센터#서울미디어랩#서울시청자미디어센터#성북구수영장#성북글빛도서관#성북꿈빛극장#성북물빛수영장#성북미디어문화마루#아이와함께가볼만한곳#체험학습장소,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb682fb3-be62-40f9-a184-6f504ea8a776
알부스갤러리,서울 용산구,국내 최초의 일러스트레이션 전문 갤러리,#BTS#bts여행#bts투어#RM#갤러리데이트#문화시설#아이와함께가볼만한곳#알부스갤러리#이태원갤러리#일러스트레이션#일러스트레이션갤러리#한남동갤러리,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95d40ef2-af97-4e26-95d8-46afc3e3fe8a
온천집 익선,서울 종로구,일본의 온천마을이 생각나는 1인 샤브샤브집,#음식#익선동맛집#종로구맛집,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd7047bb-d7ce-40c8-b74b-8811f94cf9c1
한생연인간과로봇과학관,서울 송파구,남녀노소 즐길 수 있는 흥미진진한 과학세상,#RC카체험#과학박물관#로봇과학관#로봇박물관#로봇제작체험#로봇체험#문화시설#아이와함께가볼만한곳#인간과학로봇과학관#진로체험#체험학습#한생연인간과로봇과학관,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c65e8c7e-1fe3-48d3-9e45-0a428918bfc6
송화벽화시장,서울 강서구,볼거리를 이용할 수 있는 시장,#발산동시장#벽화시장#송화벽화시장#송화시장#쇼핑#우장산시장#재래시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=91a1ab64-0886-4ecb-a453-43e9ec142258
북한산둘레캠핑장,서울 은평구,서울 도심 속에서 즐기는 캠핑,#럭셔리카라반#레포츠#북한산글램핑#수영장글램핑#여성전용글램핑#조용한분위기글램핑장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f441849e-f998-46f3-a989-7ec7dc7abcd8
서울기록원,서울 은평구,시민과 함께 만들어가는 열린 기록원,#기록물전시관#문화시설#서울100년#서울기록원#서울의역사#아이와함께가볼만한곳#아카이브#체험학습,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bdd0d4b3-50b6-4ae2-b03f-88559e99199d
오로지라멘종각점,서울 종로구,고소하고 진한 육수의 라멘,#돈코츠라멘#라멘맛집#매운돈코츠라멘#바질라멘#오로지라멘#오로지라멘종각점#을지로맛집#음식#일본라면맛집#종각라멘전문점,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=774b23f1-bc4a-4e66-ad8e-08e8b4bad490
동해도 광화문,서울 중구,신선한 재료로 만드는 회전 초밥 전문점,#광화문스시뷔페#광화문일식당#광화문회전초밥#동해도#동해도광화문#음식#중구회전초밥#회전초밥#회전초밥뷔페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e26e521b-4cb3-4f9c-8fdc-17e7480ee1a3
더벨스파 동대문현대시티아울렛점,서울 중구,완벽한 휴식을 위한 다양한 관리 프로그램,#관광지#동대문#마사지#서울여행#족욕#피로회복,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=141f969c-b8c6-405e-b350-3b54a77a575e
둔촌역전통시장,서울 강동구,사람 냄새 물씬 나는 둔촌역전통시장,#강동구먹거리#강동구재래시장#둔촌역먹거리#둔촌역전통시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dda6806f-0e76-426d-b66b-776cfcfa9553
중곡제일시장,서울 광진구,고객의 편의를 고려한 광진구 최대 시장,#쇼핑#재래시장#전통시장#중곡동시장#중곡제일시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d1c2837b-3298-4045-8604-a1905f6bac49
고척근린시장,서울 구로구,현대와 전통이 융화된 복합 상설시장,#고척근린시장#고척시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb794e56-7f51-42d7-bffc-8d92065c0043
별빛 남문시장,서울 금천구,집에서도 편리하게 장 보기가 가능한 전통시장,#남문시장#독산동시장#별빛남문시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c2989cd-630f-4f76-9940-1daea12b7c50
신응암시장,서울 은평구,아담하지만 알찬 골목형 시장,#쇼핑#신응암시장#응암시장#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0643f72f-2839-42e5-a5be-f1b2212e534d
아현시장,서울 마포구,지역 주민들의 희로애락을 함께 해온 시장,#쇼핑#아현동시장#아현시장#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1d579db1-d72f-40fe-bae0-3c9c532eef56
명보정,서울 영등포구,엄선한 재료들로 만드는 웰빙요리,#고기요리#맛집#영등포맛집#육류#음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=30ca1e1d-c336-4b72-9637-993455802fd5
아리랑골목시장(정릉 아리랑 골목시장),서울 성북구,백종원의 골목식당에도 소개된 서울 정릉동의 골목시장,#골목시장#백종원의골목시장#쇼핑#아리랑골목시장#재래시장#전통시장#정릉아리랑시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15165c4f-12c7-4ad6-bede-810b36b4a43d
청운문학도서관,서울 종로구,한옥으로 지어진 종로구 문학특성화도서관,#가볼래터#도서관#독서공간#독서교육#독서여행#문화공간#문화시설#아이와함께#열린문화공간#휴식공간#휴식하기좋은곳#힐링여행,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01348ac9-38d2-4ed3-a6d8-79957c245fb8
해담채 강남점,서울 강남구,"우리 바다, 남도의 식탁을 서울 강남에서 즐길 수 있는 음식점",#강남맛집#음식#코스요리#해담채,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22ab9653-a4a7-48a7-a445-d827223ec828
꾸에바마테라,서울 용산구,동화 속 감성의 이색카페,#감성사진#감성카페#연인과함께#음식#음식점#이색카페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=741b6ba0-0485-439d-8509-ee0ba1252eae
메종쥬 성수 부티끄,서울 성동구,독특하고 감각적인 프랑스 퍼퓸 하우스,#서울#쇼핑#향수,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e52d4b3-e78e-42ca-8682-e8494e13db33
호우주의보,서울 용산구,일 년 내내 비가 내리는 카페,#감성카페#경리단길카페#대형카페#디저트#서울카페#서울포토존카페#연인과함께#음식#이색카페#이태원카페#커플데이트,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fba0940b-e279-4973-ba44-7f5d61e7e8f7
카페 폭포,서울 서대문구,시원한 폭포수가 흐르는 도심 속 휴식처,#가볼래터#감성카페#무더운여름#사진뷰카페#서울카페#여름#여름감성#여름나들이#여름피서지#여름휴가지#여름휴가지추천#음식#인공폭포#카페#카페폭포#폭포#폭포뷰#폭포카페#홍은동카페#홍제천#홍제천카페#홍제천폭포,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0501b78b-5cba-463b-b94f-c5fa3744a583
삼천리골 돼지집,서울 은평구,도심 속 정겨운 시골 감성이 느껴지는 계곡 식당,#가족과함께#맛집#물놀이#보양식#서울#서울맛집#여름피서지#여름휴가#음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc1bcb53-b973-48e8-b673-0b8dbaf624d3
가나돈까스의집,서울 강남구,기사님들도 줄 서서 먹는 돈가스 전문 기사식당,#3대천왕돈가스#가나기사식당#논현동돈가스#논현동정식가스#생선가스#음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=599f9b22-a4ce-45a2-bacd-e51327189188
신곡종합시장,서울 양천구,따뜻하고 정겨운 분위기를 가진 시장,#쇼핑#신곡시장#신곡종합시장#신월동전통시장#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35104b25-1dc5-48ee-8759-aa7d6c9b72a3
영일시장,서울 영등포구,농산물에 특화된 골목형 전통시장,#쇼핑#영일시장#영일전통시장#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8e585c54-0ab3-4591-8b34-d96e4d1e756a
홍어명가,서울 영등포구,홍어단품메뉴부터 무한리필메뉴까지,#맛집#생선요리#서울맛집#서울홍어회#음식#해물요리,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e248e0a-0bde-4da6-a37c-d6b5edb02f4c
포리스트키친,서울 송파구,자연을 담은 메뉴로 몸과 마음을 휴식할 수 있는 공간을 지향하는 컨템포러리 비건 파인다이닝,#비건식당#서울#음식#파인다이닝,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43e60e6e-3f14-4af5-9b9b-af7869054389
태릉시장,서울 중랑구,소박하지만 활기찬 시장,#길거리시장#쇼핑#전통시장#중화동시장#태능시장#태능에셈빌,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=043f3701-2a6e-4778-86dd-6b4804411568
면목시장,서울 중랑구,단층 건물 안에 모여있는 오래된 역사의 상가형 재래시장,#면목동시장#면목시장#쇼핑#재래시장#전통시장#중랑구전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3d60ff9-e91a-4d84-879f-dc0542f7f9b5
한국영화박물관,서울 마포구,근대에서 현대까지 한국영화 100년사,#관광지#디지털미디어시티여행#마포영화박물관#박물관#서울영화박물관#수도권#아이와함께#영화박물관#영화아카데미#이색체험#전시관#체험학습#친구와함께#한국영상자료원#한국영화역사,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=28f77b64-7bb1-44e0-91d8-85655e805fab
성수 포레스트,서울 성동구,도심 속에서 자연과 함께 여유를 느낄 수 있는 카페,#가볼래터#감성카페#과일빙수#디저트#루프탑카페#성수동카페#여행구독#음식#테라스카페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=41cdb35a-9c1b-4a36-954c-41cd52d9e5e5
G밸리 4차산업체험관,서울 구로구,친구와 함께 즐기는 3D프린팅 체험,#관광지,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53301a5a-5adc-4433-a689-d6dc12a3f6a1
골든블루마리나,서울 서초구,금빛 도시 속 파란 한강으로의 여행 골든블루마리나,#골든블루마리나#레포츠#세빛섬#요트체험,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b2ce324-a9ca-4ac1-823e-e5d6c4b855e4
방신재래시장,서울 강서구,다양한 먹거리와 정겨운 분위기,#방신시장#방신재래시장#방신전통시장#방화동시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d89686b0-8a6b-4f88-91ba-208cf0a5669a
청량리수산시장,서울 동대문구,신선한 수산물을 구입하기 위한 사람들로 북적이는 곳,#쇼핑#수산물도매시장#수산물새벽시장#수산물시장#수산시장#청량리수산시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fc2a04e5-f4c7-44bc-bc5b-ab192fde9d48
현대시장,서울 동대문구,맛집을 찾는 손님들로 북적이는 시장,#구암현대시장#쇼핑#창원가볼만한곳#창원관광#창원장보기#창원재래시장#창원전통시장#현대시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b1953494-929c-450b-b814-f68e2c14a042
개봉중앙시장,서울 구로구,인근 주민들에게 편리한 장보기와 다양한 먹거리를 제공하다,#개봉시장#개봉중앙시장#구로구전통시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7ce981d3-ceef-4d05-8ae2-95559d4c46e2
마천시장,서울 송파구,맛있는 먹거리들이 가득한 건물형 재래 시장,#마천시장#마천중앙시장#송파시장#송파재래시장#송파전통시장#쇼핑#재래시장#전통시장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=52cbfa09-0195-4363-bcce-a390ca463b80
무중력지대 양천,서울 양천구,언제나 편안하게 오갈 수 있는 곳,#가족과함께#문화시설#복합문화공간#아이와함께#열린문화공간#휴식공간#휴식하기좋은곳,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15fb3539-85e0-4e5b-9a13-a6eecb12c0a0
을지로 노가리골목,서울 중구,생맥주와 노가리가 있는 서울 야시장의 성지,#관광지#서울미래유산#서울미래유산시장#서울야간데이트#서울포장마차#을지로노가리#을지로생맥주#을지로야장#힙지로,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b27c894e-f4dc-439b-abfc-28c89decf0e6
아모레 성수,서울 성동구,뷰티브랜드 아모레의 제품 체험과 휴식이 가능한 플래그십 스토어,#kbeauty#seonsudong#관광지#립피커#뷰티라운지#뷰티체험#성수가든#성수동가볼만한곳#성수동데이트#성수동카페#성수동핫플레이스#커스텀매치,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=105f237b-b057-4c3e-8c89-bd4047af9d3a
스탈릿성수,서울 성동구,성수동 핫플 도심형 복합상업시설,#MZ세대#모나미스토어#문화시설#복합문화공간#복합상업시설#성수동핫플레이스#성수복합문화공간#와인앤모어,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b8294e53-3f03-4a1b-aaa2-1be92ab28544
무대륙,서울 마포구,"낮에는 카페, 밤에는 분위기 있는 술집으로 변하는 복합문화공간 무대륙",#무대륙#문화시설#합정역카페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8054cba4-f0f9-405b-bf6e-7fab3d054f99
목꾸안,서울 동대문구,베트남 북부 하노이식 정통요리 전문점,#베트남음식#분짜#서울_여행지_추천#서울가볼만한곳#서울권#쌀국수#음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e20f05c-e22c-408a-9da7-3baa0a94f623
세종마을 음식문화거리,서울 종로구,골라 먹는 재미가 있는 시장 맛집 골목,#가족과함께#관광지#맛집#먹자골목#종로#친구와함께#핫플레이스,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2ed851f7-6125-4990-8f2b-6a4f39813191
K-컬처 스크린(대한민국역사박물관),서울 종로구,광화문 광장에서 만나는 초대형 외벽 스크린,#가족과함께#관광지#광화문광장#대한민국역사박물관#문화콘텐츠#미디어아트#서울#아이들과가볼만한곳,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=364eaf90-7129-4644-a52b-aeec8623bea2
서울물재생체험관,서울 강서구,하수가 깨끗한 물이 되어가는 여정을 함께하는 곳,#관광지#교육공간#서울물재생체험관#아이와함께#체험,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f63635ec-d0fd-4e21-8cc4-ce1eedbd145b
백악마루,서울 종로구,서울 도심을 조망하는 최고의 포인트,#가족과함께#관광지#등산#뷰맛집#서울#종로구#청와대,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3462e4df-d880-40d5-b835-a65adc36bdb4
락고재 컬쳐 라운지 애가헌,서울 종로구,프라이빗 전통문화 체험공간,#관광지#디저트#외국인친구에게추천#전통문화#전통문화여행#전통문화체험,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=db2e0aaa-4b07-4bb9-a63f-b88a4efb8900
라이스앤파스타,서울 송파구,신천동 파스타 맛집,#음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff7462f2-e93c-455b-8213-eed859399695
청와대 전망대,서울 종로구,서울의 도심 경관과 북악산의 아름다운 풍경을 한눈에,#관광지#북악산#북악산생태탐방로#북악산정상#산책로#서울#서울뷰맛집#서울산책로#서울전망대#서울종로#전망대#조용한산속힐링#청와대#청와대사랑채#청와대앞길#청와대전망대#청와대춘추관#힐링#힐링명소#힐링하고싶다면,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=715d3913-f5ce-4669-9bc5-076134623e59
LG상남도서관,서울 종로구,과학기술 전문 도서관,#과학기술#도서관#디지털도서관#문화시설#서울도서관#책읽어주는도서관,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c7c65d34-becf-4fc3-b119-88941d27ee10
기기국 번사창,서울 종로구,최초의 신식 무기 공장,#관광지#근대건축#서울#서울특별시유형문화재#역사,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c183c8b-7f53-4561-9b11-fb286118b9ec
선유도공원,서울 영등포구,과거 정수장 건축구조물을 재활용하여 만들어진 공원,#관광지#도심산책#산책길#산책로#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링산책#힐링여행,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2bddc050-9998-4bfa-bd93-51f51c3864fd
상촌재,서울 종로구,전통이 살아 숨 쉬는 한옥문화 공간,#경복궁#문화공간#문화시설#문화체험#서울데이트#아이와가볼만한곳#아이와함께#전통놀이#전통문화#전통체험#전통한옥#한옥,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75203de2-4f53-4590-ad92-7359efad0e5d
